---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME      |COLUMN_NAME              |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                            |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30043|any    |SAPABAP1   |ACDOCA          |AWTYP_REV                |       2|           3|     5|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.03|         0.0|          0|              0|            0|2021/07/09 15:15:37|
|any |30043|any    |SAPABAP1   |ACDOCA          |AWTYP_REV                |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELNR                    |      25|      775057|    10|INDIRECT   |FULL      |NVARCHAR(STRING)|                 |     1|NO      |Index ACDOCA~BEL                    |    38727.48|    25151.75|          0|              0|            0|2021/07/13 16:26:45|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELNR                    |       8|       21152|    10|RLE        |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |Index ACDOCA~BEL                    |       19.63|        6.68|          0|              0|            0|2021/07/13 16:26:36|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELNR                    |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |Index ACDOCA~BEL                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |       1|           3|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.17|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |       1|           3|     1|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       44.28|         0.0|          0|              0|            0|2021/07/09 15:15:13|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |       2|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |      19|          -1|     1|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.17|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |       3|           0|     1|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BELTP                    |      10|          -1|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BEMOT                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |BEMOT                    |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BEMOT                    |      32|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BLART                    |      26|          22|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      281.18|         0.0|          0|              0|            0|2021/07/09 18:56:06|
|any |30043|any    |SAPABAP1   |ACDOCA          |BLART                    |       2|           2|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.02|         0.0|          0|              0|            0|2021/07/09 18:56:01|
|any |30043|any    |SAPABAP1   |ACDOCA          |BLART                    |       5|          -1|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.01|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BLART                    |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 18:56:08|
|any |30043|any    |SAPABAP1   |ACDOCA          |BLDAT                    |       2|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BLDAT                    |      24|          -1|     8|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.05|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BLDAT                    |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BLDAT                    |       5|          -1|     8|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.01|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BLDAT                    |       2|         287|     8|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      161.89|         0.0|          0|              0|            0|2021/07/09 15:15:06|
|any |30043|any    |SAPABAP1   |ACDOCA          |BRSCH                    |      32|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BRSCH                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |BRSCH                    |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSCHL                    |       2|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BSCHL                    |       2|           2|     2|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      111.45|         0.0|          0|              0|            0|2021/07/09 15:15:10|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSCHL                    |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSCHL                    |      22|          -1|     2|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.17|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BSCHL                    |       7|          -1|     2|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.57|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BSL                      |       1|           1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:22|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSL                      |       3|           0|    23|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSL                      |      32|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        0.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |BSTAT                    |      31|           3|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       48.47|         0.0|          0|       96866625|            0|2021/07/13 14:55:03|
|any |30043|any    |SAPABAP1   |ACDOCA          |BSTAT                    |       3|           0|     1|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 17:43:44|
